intertidal_sitename,cbsSiteCode,SiteOrder,latitude,longitude,MPA_name,Type,survey_rep,year,final_classification,total_hits,total_points,percent_cover
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,bossiella spp,13,1540,0.01
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,prionitis lyallii,11,1540,0.01
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,gelidium coulteri,10,1540,0.01
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,undetermined,8,1540,0.01
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,calliarthron spp,7,1540,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,odonthalia floccosa,6,1540,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,pollicipes polymerus,5,1540,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,mazzaella affinis,4,1540,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,mazzaella linearis,4,1540,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,plocamium pacificum,4,1540,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,chondracanthus corymbiferus/exaspertata,3,1540,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,dodecaceria spp,3,1540,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,gelidium purpurascens,3,1540,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,ophlitaspongia pennata,3,1540,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,osmundea spectabilis,3,1540,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,semibalanus cariosus,3,1540,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,balanus glandula,2,1540,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,flustrellidra corniculata,2,1540,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,gelidium pusillum,2,1540,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,littorina keenae,2,1540,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,mazzaella oregona,2,1540,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,microcladia borealis,2,1540,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,nucella emarginata/ostrina,2,1540,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,polysiphonia spp,2,1540,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,ralfsiaceae,2,1540,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,strongylocentrotus purpuratus,2,1540,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,anthopleura elegantissima,1,1540,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,chondracanthus canaliculatus,1,1540,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,codium fragile,1,1540,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,erythrophyllum delesserioides,1,1540,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,gelidium coulteri/pusillum,1,1540,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,lottia austrodigitalis/digitalis,1,1540,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,lottia gigantea,1,1540,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,lottia pelta,1,1540,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,sertularella turgida,1,1540,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,phyllospadix scouleri,224,1445,0.16
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,petrocelis spp,159,1445,0.11
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,rock,151,1445,0.10
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,mastocarpus papillatus,86,1445,0.06
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,encrusting coralline,83,1445,0.06
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,neorhodomela larix,83,1445,0.06
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,endocladia muricata,78,1445,0.05
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,gelidium coulteri,75,1445,0.05
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,mazzaella cordata/splendens,60,1445,0.04
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,gastroclonium subarticulatum,58,1445,0.04
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,cryptopleura/hymenena spp,41,1445,0.03
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,chthamalus spp,35,1445,0.02
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,fucus spp,35,1445,0.02
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,anthopleura elegantissima,28,1445,0.02
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,tegula funebralis,26,1445,0.02
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,corallina spp,24,1445,0.02
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,ralfsiaceae,24,1445,0.02
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,balanus glandula,21,1445,0.01
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,mastocarpus jardinii,17,1445,0.01
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,cladophora columbiana,15,1445,0.01
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,prionitis lanceolata,13,1445,0.01
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,chondracanthus canaliculatus,11,1445,0.01
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,halosaccion glandiforme,10,1445,0.01
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,lottia scabra/conus,8,1445,0.01
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,grateloupia californica,5,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,hildenbrandia/peyssonnelia spp,5,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,pelvetiopsis spp,5,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,bossiella spp,4,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,calliarthron spp,4,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,mazzaella oregona,4,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,phyllospadix torreyi,4,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,strongylocentrotus purpuratus,4,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,eurystomella bilabiata,3,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,mytilus californianus,3,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,osmundea spectabilis,3,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,pagurus hirsutiusculus,3,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,porphyra spp,3,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,tegula brunnea,3,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,aplidium californicum/solidum,2,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,lottia austrodigitalis/digitalis,2,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,odonthalia floccosa,2,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,pagurus granosimanus,2,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,acanthinucella spp,1,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,alia spp,1,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,anthopleura sola,1,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,anthopleura xanthogrammica,1,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,bluegreenalgae,1,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,callithamnion pikeanum,1,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,cryptosiphonia woodii,1,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,dermasterias imbricata,1,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,dodecaceria spp,1,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,epiactis prolifera,1,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,leptasterias spp,1,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,microcladia borealis,1,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,neorhodomela oregona,1,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,ocenebra circumtexta,1,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,pollicipes polymerus,1,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,prionitis lyallii,1,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,pterocladiella capillacea,1,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,spirorbis spp,1,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,2,2006,tetraclita rubescens,1,1445,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,rock,279,1803,0.15
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,phyllospadix scouleri,244,1803,0.14
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,petrocelis spp,221,1803,0.12
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,mastocarpus papillatus,159,1803,0.09
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,mazzaella cordata/splendens,126,1803,0.07
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,encrusting coralline,111,1803,0.06
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,endocladia muricata,100,1803,0.06
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,neorhodomela larix,83,1803,0.05
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,gelidium coulteri,56,1803,0.03
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,cryptopleura/hymenena spp,48,1803,0.03
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,gastroclonium subarticulatum,35,1803,0.02
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,mastocarpus jardinii,30,1803,0.02
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,prionitis lanceolata,29,1803,0.02
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,corallina spp,27,1803,0.01
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,anthopleura elegantissima,26,1803,0.01
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,tegula funebralis,25,1803,0.01
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,cladophora columbiana,24,1803,0.01
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,chondracanthus canaliculatus,19,1803,0.01
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,sand,17,1803,0.01
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,chthamalus spp,12,1803,0.01
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,fucus spp,10,1803,0.01
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,deeppool,10,1803,0.01
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,halosaccion glandiforme,9,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,pelvetiopsis spp,9,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,hildenbrandia/peyssonnelia spp,8,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,mytilus californianus,8,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,ralfsiaceae,8,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,odonthalia floccosa,8,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,calliarthron spp,6,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,tegula brunnea,6,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,pterosiphonia bipinnata,5,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,diatoms,3,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,porphyra spp,3,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,strongylocentrotus purpuratus,3,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,anthopleura sola,2,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,didemnum spp,2,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,lottia scabra/conus,2,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,pagurus samuelis,2,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,bluegreenalgae,2,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,mytilus galloprovincialis/trossulus,2,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,prionitis lyallii,2,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,bossiella spp,2,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,pterocladiella capillacea,2,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,aplidium californicum/solidum,1,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,bittium eschrichtii,1,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,haliclona spp,1,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,membranipora spp,1,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,lottia scutum,1,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,alia spp,1,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,pagurus hirsutiusculus,1,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,pollicipes polymerus,1,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,pugettia producta,1,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,smalllimpet,1,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,sabellariidae,1,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,lottia pelta,1,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,callophyllis violacea,1,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,nucella emarginata/ostrina,1,1803,0.00
Fitzgerald Marine Reserve,17,5530,37.5216467,-122.51679,Montara SMR,Reserve,3,2011,halichondria spp,1,1803,0.00
